AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
Enf118m8,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/19/15 3:01:26 PM,4000,5,1,,3,1.2788461538461535,68.4,3600,20.8,24,63.70869565217393,1,1.7333076923076924,1,2.216666666666667,1,18.949789473684206,1,1.2788461538461535,4
Enf121m5,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,7/2/2015 3:28:05 PM,2000,14,8,,6,1.2086774193548389,86.1,1774.675,28,50,88.5166666666667,1,1.0408064516129034,1,1.057,1,35.021300200000006,1.5,1.2086774193548389,2
Enf121m5,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,7/8/2015 5:00:42 PM,2000,12,13,,9,1.328294117647059,89.5,1844.313,24,50,92.57083333333334,1,1.177294117647059,1,2.5722500000000004,1,27.8018366,1.125,1.328294117647059,2
Enf121m5,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,6/25/2015 2:54:02 PM,2000,10,11,,3,1.2472972972972973,92.5,1464.341,20,50,89.168085106383,1,1.115297297297297,1,1.8583333333333334,1,21.970896000000003,1,1.2472972972972973,2
Enf121m5,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,5/27/2015 2:36:04 PM,4000,14,6,,22,1.4468695652173915,63.9,1960.886,28,50,56.5063829787234,1,1.6724347826086956,1,3.1609230769230767,1,35.674398979591835,1.6923076923076923,1.4468695652173915,4
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,7/9/2015 4:55:45 PM,2000,17,5,1,2,1.2870000000000001,84.8,1436.833,34,50,87.30869565217392,1,1.341892857142857,1,1.9664000000000001,1,58.174627599999994,1,1.2870000000000001,2
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,7/13/2015 5:10:14 PM,2000,15,13,,8,1.8536363636363633,94.3,2585.496,30,50,90.21702127659576,1,1.2933636363636367,1,4.77,1,32.5735988,1,1.8536363636363633,2
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,7/30/2015 2:49:18 PM,2000,9,7,1,,1.155,82.9,2335.108,18,50,77.37916666666666,1,1.2417058823529414,1,3.154571428571429,1,13.110971755555557,,1.155,2
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,6/10/2015 3:52:06 PM,4000,10,3,2,20,1.2806400000000002,64.1,3600,20.4,49,47.033333333333324,1,1.5484400000000005,1,3.0163846153846157,1,14.710721108108107,1.4615384615384615,1.2806400000000002,4
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,8/4/2015 2:27:22 PM,1500,20,5,18,7,5.175559999999999,83.3,3377.932,40,50,90.6061224489796,1,1.2025200000000003,1,1.8034,1,54.32553819999999,1.1666666666666667,5.175559999999999,1.5
Enf125m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,8/10/2015 3:05:33 PM,1000,9,2,,5,0.9515384615384614,56.5,3600,28.1,32,51.74,1,1.0086153846153847,1,1.7165999999999997,1,37.6316290625,1,0.9515384615384614,1
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,08/11/15 15:22:25,2000,14,10,,1,2.100142857142857,97.2,1569.211,28,50,91.31632653061223,1,1.381,1,3.761,1,18.180772145833334,1,2.100142857142857,2
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,08/13/15 14:58:31,1000,21,140,29,5,5.5544090909090915,75.9,3441.826,42,50,73.93124999999998,1,1.1738636363636363,1,2.580428571428571,1,52.509542399999994,1,5.5544090909090915,1
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/14/15 16:35:54,2000,11,,,2,1.2099729729729733,94.9,1982.641,22,50,86.17755102040817,1,1.2565945945945942,1,1.823,1,20.616045400000004,1,1.2099729729729733,2
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/16/15 16:15:26,2000,12,9,,1,1.2329729729729728,97.4,1879.788,24,50,98.8276595744681,1,1.5014864864864865,1,1.031,1,36.2803946,1,1.2329729729729728,2
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/18/15 15:29:39,4000,15,7,,6,1.4010714285714287,80,2114.034,30,50,66.51875000000003,1,2.3166785714285716,1,3.8148571428571425,1,31.77178020408163,1,1.4010714285714287,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/20/15 15:33:56,4000,16,5,,2,1.4561153846153845,76.5,2861.829,32,50,82.11739130434785,1,2.2214615384615386,1,3.7986250000000004,1,37.27260102040816,1,1.456115384615385,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/11/15 14:59:27,4000,15,9,,,1.2512258064516124,88.6,1613.038,30,50,90.82448979591834,1,1.879290322580645,1,1.96475,1,28.664153000000002,,1.2512258064516124,4
Enf121m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/15/15 14:20:03,4000,10,14,3,,1.33496875,80,1755.854,20,50,77.83191489361705,1,1.29515625,1,2.35275,1,33.0846764,,1.33496875,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/10/15 16:48:30,2000,17,4,,,1.1246060606060608,100,1492.077,34,50,100,1,1.2806363636363638,,,1,45.628844400000006,,1.1246060606060608,2
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/14/15 16:51:28,2000,13,2,,2,1.0361250000000002,86.5,3000.064,26,50,84.82391304347826,1,1.2448749999999997,1,2.2914000000000003,1,36.34908540000001,1,1.0361250000000002,2
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/21/15 16:17:47,4000,17,6,1,4,1.1916896551724137,87.9,3454.253,34,50,77.48372093023256,1,1.844034482758621,1,3.7565,1,50.6009692,1.3333333333333333,1.1916896551724137,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/25/15 16:16:33,4000,15,4,,7,1.2610714285714286,82.4,3600,30.6,49,73.10869565217395,1,1.2892857142857144,1,3.4764999999999997,1,30.41154591836734,1,1.2610714285714286,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/16/15 16:30:15,4000,14,6,3,1,1.8118333333333334,83.3,2547.102,28,50,73.5541666666667,1,1.749466666666667,1,2.1178333333333335,1,20.35972846153846,1,1.8118333333333334,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/18/15 15:25:24,4000,46,2,1,2,42.659,25,2807.811,92,50,25.436842105263157,1,6.932,1,7.564666666666667,1,84.54923639999998,1,42.659,4
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,07/31/15 14:30:42,600,30,6,2,,1.2831176470588233,85,2074.997,60,50,83.78936170212766,1,0.8950000000000001,1,1.63,1,70.267277,,1.2831176470588233,0.6000000000000005
Enf126m2,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,07/27/15 15:24:40,800,20,9,2,2,1.3737407407407407,90,1698.29,40,50,98.04893617021276,1,1.0883703703703704,1,2.349,1,52.36662519999999,1,1.3737407407407407,0.7999999999999997
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/18/15 3:00:18 PM,2000,13,,,6,1.2842222222222222,73,3382.216,26,50,65.65,1,1.1768148148148152,1,1.6529,1,25.04460591836735,1,1.2842222222222222,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/22/15 3:46:15 PM,2000,7,6,1,8,1.1454848484848488,76.7,3566.416,14,50,78.17600000000002,1,1.3124242424242423,1,1.8096,1,13.23933612244898,1,1.1454848484848488,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/14/15 5:30:44 PM,2000,7,1,3,2,1.4357368421052625,88.4,2254.496,14,50,83.462,1,1.317342105263158,1,1.7846,1,14.71301717391305,1,1.4357368421052625,2
Enf119m5,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/18/15 3:56:01 PM,4000,8,5,4,20,1.4900625,76.2,2482.632,16,50,72.396,1,1.9570625,1,2.2912999999999997,1,22.250472765957447,1.6666666666666667,1.4900625,4
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,06/18/15 2:56:30 PM,1000,20,4,,2,1.0462499999999997,80,2120.364,40,50,80.56938775510206,1,0.9348749999999996,1,3.028833333333333,1,30.971275799999994,1,1.0462499999999997,1
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,06/22/15 3:43:00 PM,1000,15,5,1,12,1.051344827586207,82.9,2896.027,30,50,81.23200000000001,1,1.2135172413793103,1,2.174166666666667,1,21.79560181818181,1.2,1.051344827586207,1
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,05/21/15 4:04:37 PM,2000,13,6,1,6,1.2703428571428574,94.6,2779.933,26,50,87.66875,1,1.3570000000000002,1,2.237,1,29.4535604,1,1.2703428571428574,2
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,05/25/15 4:13:26 PM,2000,10,1,1,8,1.0814,87.5,2685.098,20,50,83.60833333333332,1,1.486514285714286,1,1.4006,1,32.41439899999998,1.3333333333333333,1.0814,2
Enf118m7,7_10      ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,05/27/15 3:06:14 PM,2000,16,6,8,1,6.031766666666666,88.2,2186.913,32,50,90.47599999999998,1,1.3366,1,3.02625,1,36.09070591836734,1,6.031766666666666,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/05/15 4:12:38 PM,2000,7,10,,3,1.6151764705882352,87.2,3600,15.2,46,89.58478260869566,1,1.6672352941176474,1,1.6347999999999998,1,21.421092272727275,1,1.6151764705882352,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/10/15 3:13:14 PM,2000,13,6,1,4,2.4077407407407407,96.4,3600,31.7,41,86.14102564102564,1,1.4007407407407404,1,4.612,1,43.90496325,1,2.4077407407407407,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/02/15 3:14:48 PM,2000,12,9,1,3,1.6509714285714283,92.1,1485.424,24,50,94.95510204081634,1,1.3341428571428575,1,0.7879999999999999,1,32.255979,1.5,1.6509714285714283,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/06/15 4:11:47 PM,2000,8,7,,6,1.1318717948717951,92.9,2406.801,16,50,90.4938775510204,1,1.3138717948717946,1,2.984666666666667,1,17.253372160000005,1,1.1318717948717951,2
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/20/15 2:24:51 PM,4000,5,9,1,4,1.3235641025641023,92.9,3600,10.6,47,91.25319148936171,1,2.1799230769230773,1,3.1769999999999996,1,9.898739621621624,1,1.3235641025641023,4
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/22/15 2:24:35 PM,4000,12,19,2,3,9.009678571428573,90.3,3600,27.9,43,86.8261904761905,1,1.8642499999999997,1,2.3160000000000003,1,42.76992279069769,1,9.009678571428573,4
Enf116m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/23/15 1:50:12 PM,2000,10,1,,2,1.5670512820512819,97.5,2873.494,20,50,96.24999999999999,1,1.2993589743589742,1,0.285,1,33.6750724,1,1.5670512820512819,2
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,08/05/15 2:42:52 PM,1500,11,1,1,1,1.8143888888888888,92.3,1556.836,22,50,91.13404255319149,1,1.1212499999999999,1,3.094,1,34.343638199999994,1,1.8143888888888888,1.5
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,08/11/15 3:10:50 PM,1000,29,5,,5,1.89045,95.2,2015.244,58,50,83.44081632653062,1,1.0928999999999998,1,4.005,1,67.129218,1,1.89045,1
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,06/29/15 3:16:53 PM,2000,8,4,2,7,1.4875588235294117,81,2075.836,16,50,86.94081632653062,1,1.2245294117647056,1,1.6797499999999999,1,18.483992200000003,1.1666666666666667,1.4875588235294117,2
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/02/15 3:42:54 PM,2000,11,1,,3,1.3425405405405406,94.9,1534.307,22,50,98.73191489361702,1,1.0846216216216216,1,1.1324999999999998,1,34.4227126,1,1.3425405405405406,2
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/06/15 3:27:20 PM,4000,10,,9,4,16.452,77.8,3600,35.7,28,88.64615384615385,1,2.1844999999999994,1,1.4146,1,55.76404071428571,1,16.452,4
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,05/11/15 2:08:51 PM,4000,16,,,,1.9163333333333332,100,3600,84.2,19,100,1,3.3906666666666667,,,1,90.4407389473684,,1.9163333333333332,4
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/01/15 3:46:44 PM,4000,6,8,2,9,2.238722222222222,81.8,2280.298,12,50,75.97234042553194,1,1.9415555555555553,1,1.902875,1,26.096954,1.2857142857142858,2.238722222222222,4
Enf118m6,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,06/03/15 3:57:17 PM,4000,12,3,,2,1.6427000000000003,78.9,1951.4,24,50,82.04285714285716,1,1.9599677419354837,1,1.8987499999999997,1,36.121796399999994,1,1.6427000000000003,4
Enf118m8,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/15/15 5:07:31 PM,2000,7,2,,14,0.9831714285714286,81.4,2785.214,14,50,77.12244897959185,1,1.1753999999999998,1,3.1919999999999997,1,11.859958749999999,1.2727272727272727,0.9831714285714286,2
Enf118m8,7_10      ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,07/21/15 4:10:55 PM,2000,12,,,9,1.1290624999999999,84.2,2440.647,24,50,74.74375000000003,1,1.2494062499999998,1,2.9495,1,17.91543848888889,1.5,1.1290624999999999,2
